anio,hoja_excel,territorio_original,territorio_homologado_fino,territorio_homologado_agregado,nivel_territorial,territorio_padre,regla_territorio,actividad_original,actividad_homologada_fina,actividad_homologada_agregada,regla_actividad,huelgas,trabajadores_comprendidos,horas_hombre_perdidas,total_territorio_huelgas,total_territorio_trabajadores,total_territorio_horas,nota_fuente
2014,C-11,TRUJILLO,trujillo,trujillo,zona,la_libertad,TRUJILLO -> zona; region_madre=la_libertad,"ACTIVIDAD ECONÓMICA AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",agricultura,agricultura,agricultura -> agricultura,0.0,0.0,0.0,2.0,3314.0,186316.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,TRUJILLO,trujillo,trujillo,zona,la_libertad,TRUJILLO -> zona; region_madre=la_libertad,EXPLOTACIÓN DE MINAS Y CANTERAS,mineria,mineria,minas y canteras -> mineria,0.0,0.0,0.0,2.0,3314.0,186316.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,TRUJILLO,trujillo,trujillo,zona,la_libertad,TRUJILLO -> zona; region_madre=la_libertad,INDUSTRIAS MANUFACTURERAS,manufactura,manufactura,manufacturas -> manufactura,2.0,2667.0,32240.0,2.0,3314.0,186316.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,TRUJILLO,trujillo,trujillo,zona,la_libertad,TRUJILLO -> zona; region_madre=la_libertad,"SUMINISTRO DE ELECTRICIDAD, GAS Y AGUA",electricidad_agua,electricidad_agua,electricidad/gas/agua -> electricidad_agua,0.0,0.0,0.0,2.0,3314.0,186316.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,TRUJILLO,trujillo,trujillo,zona,la_libertad,TRUJILLO -> zona; region_madre=la_libertad,CONSTRUCCIÓN,construccion,construccion,construccion -> construccion,0.0,0.0,0.0,2.0,3314.0,186316.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,TRUJILLO,trujillo,trujillo,zona,la_libertad,TRUJILLO -> zona; region_madre=la_libertad,COMERCIO AL POR MAYOR Y AL POR MENOR,comercio,comercio,comercio/hoteles -> comercio,0.0,0.0,0.0,2.0,3314.0,186316.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,TRUJILLO,trujillo,trujillo,zona,la_libertad,TRUJILLO -> zona; region_madre=la_libertad,"TRANSPORTE, ALMACENAMIENTO Y COMUNICACIONES",transporte,transporte,transporte/comunicaciones -> transporte,0.0,0.0,0.0,2.0,3314.0,186316.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,TRUJILLO,trujillo,trujillo,zona,la_libertad,TRUJILLO -> zona; region_madre=la_libertad,INTERMEDIACIÓN FINANCIERA,financiero,financiero,intermediacion financiera/AFP -> financiero,0.0,0.0,0.0,2.0,3314.0,186316.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,TRUJILLO,trujillo,trujillo,zona,la_libertad,TRUJILLO -> zona; region_madre=la_libertad,"ACTIVIDADES INMOBILIARIAS, EMPRESARIALES Y DE ALQUILER",inmobiliario,inmobiliario,actividades inmobiliarias/alquiler -> inmobiliario,0.0,0.0,0.0,2.0,3314.0,186316.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,TRUJILLO,trujillo,trujillo,zona,la_libertad,TRUJILLO -> zona; region_madre=la_libertad,ADMINISTRACIÓN PÚBLICA Y DEFENSA,adm_publica,adm_publica,administracion publica -> adm_publica,,592.0,146816.0,2.0,3314.0,186316.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,TRUJILLO,trujillo,trujillo,zona,la_libertad,TRUJILLO -> zona; region_madre=la_libertad,ENSEÑANZA,ensenanza,ensenanza,ensenanza -> ensenanza,0.0,0.0,0.0,2.0,3314.0,186316.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,TRUJILLO,trujillo,trujillo,zona,la_libertad,TRUJILLO -> zona; region_madre=la_libertad,SERVICIOS SOCIALES Y DE SALUD,salud_social,salud_social,servicios sociales y de salud -> salud_social,,55.0,7260.0,2.0,3314.0,186316.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,CHICLAYO,chiclayo,chiclayo,zona,lambayeque,CHICLAYO -> zona; region_madre=lambayeque,"ACTIVIDAD ECONÓMICA AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",agricultura,agricultura,agricultura -> agricultura,0.0,0.0,0.0,2.0,1783.0,144664.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,CHICLAYO,chiclayo,chiclayo,zona,lambayeque,CHICLAYO -> zona; region_madre=lambayeque,EXPLOTACIÓN DE MINAS Y CANTERAS,mineria,mineria,minas y canteras -> mineria,0.0,0.0,0.0,2.0,1783.0,144664.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,CHICLAYO,chiclayo,chiclayo,zona,lambayeque,CHICLAYO -> zona; region_madre=lambayeque,INDUSTRIAS MANUFACTURERAS,manufactura,manufactura,manufacturas -> manufactura,1.0,83.0,664.0,2.0,1783.0,144664.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,CHICLAYO,chiclayo,chiclayo,zona,lambayeque,CHICLAYO -> zona; region_madre=lambayeque,"SUMINISTRO DE ELECTRICIDAD, GAS Y AGUA",electricidad_agua,electricidad_agua,electricidad/gas/agua -> electricidad_agua,1.0,377.0,6032.0,2.0,1783.0,144664.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,CHICLAYO,chiclayo,chiclayo,zona,lambayeque,CHICLAYO -> zona; region_madre=lambayeque,CONSTRUCCIÓN,construccion,construccion,construccion -> construccion,0.0,0.0,0.0,2.0,1783.0,144664.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,CHICLAYO,chiclayo,chiclayo,zona,lambayeque,CHICLAYO -> zona; region_madre=lambayeque,COMERCIO AL POR MAYOR Y AL POR MENOR,comercio,comercio,comercio/hoteles -> comercio,0.0,0.0,0.0,2.0,1783.0,144664.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,CHICLAYO,chiclayo,chiclayo,zona,lambayeque,CHICLAYO -> zona; region_madre=lambayeque,"TRANSPORTE, ALMACENAMIENTO Y COMUNICACIONES",transporte,transporte,transporte/comunicaciones -> transporte,0.0,0.0,0.0,2.0,1783.0,144664.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,CHICLAYO,chiclayo,chiclayo,zona,lambayeque,CHICLAYO -> zona; region_madre=lambayeque,INTERMEDIACIÓN FINANCIERA,financiero,financiero,intermediacion financiera/AFP -> financiero,0.0,0.0,0.0,2.0,1783.0,144664.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,CHICLAYO,chiclayo,chiclayo,zona,lambayeque,CHICLAYO -> zona; region_madre=lambayeque,"ACTIVIDADES INMOBILIARIAS, EMPRESARIALES Y DE ALQUILER",inmobiliario,inmobiliario,actividades inmobiliarias/alquiler -> inmobiliario,0.0,0.0,0.0,2.0,1783.0,144664.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,CHICLAYO,chiclayo,chiclayo,zona,lambayeque,CHICLAYO -> zona; region_madre=lambayeque,ADMINISTRACIÓN PÚBLICA Y DEFENSA,adm_publica,adm_publica,administracion publica -> adm_publica,,763.0,12208.0,2.0,1783.0,144664.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,CHICLAYO,chiclayo,chiclayo,zona,lambayeque,CHICLAYO -> zona; region_madre=lambayeque,ENSEÑANZA,ensenanza,ensenanza,ensenanza -> ensenanza,0.0,0.0,0.0,2.0,1783.0,144664.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,CHICLAYO,chiclayo,chiclayo,zona,lambayeque,CHICLAYO -> zona; region_madre=lambayeque,SERVICIOS SOCIALES Y DE SALUD,salud_social,salud_social,servicios sociales y de salud -> salud_social,,560.0,125760.0,2.0,1783.0,144664.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,LIMA METROPOLITANA,lima_metropolitana,lima_metropolitana,zona,lima_metropolitana,LIMA METROPOLITANA -> zona con mismo nombre que la region; region_madre=lima_metropolitana,"ACTIVIDAD ECONÓMICA AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",agricultura,agricultura,agricultura -> agricultura,3.0,556.0,15552.0,43.0,10971.0,828640.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,LIMA METROPOLITANA,lima_metropolitana,lima_metropolitana,zona,lima_metropolitana,LIMA METROPOLITANA -> zona con mismo nombre que la region; region_madre=lima_metropolitana,EXPLOTACIÓN DE MINAS Y CANTERAS,mineria,mineria,minas y canteras -> mineria,0.0,0.0,0.0,43.0,10971.0,828640.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,LIMA METROPOLITANA,lima_metropolitana,lima_metropolitana,zona,lima_metropolitana,LIMA METROPOLITANA -> zona con mismo nombre que la region; region_madre=lima_metropolitana,INDUSTRIAS MANUFACTURERAS,manufactura,manufactura,manufacturas -> manufactura,22.0,2794.0,274400.0,43.0,10971.0,828640.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,LIMA METROPOLITANA,lima_metropolitana,lima_metropolitana,zona,lima_metropolitana,LIMA METROPOLITANA -> zona con mismo nombre que la region; region_madre=lima_metropolitana,"SUMINISTRO DE ELECTRICIDAD, GAS Y AGUA",electricidad_agua,electricidad_agua,electricidad/gas/agua -> electricidad_agua,0.0,0.0,0.0,43.0,10971.0,828640.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,LIMA METROPOLITANA,lima_metropolitana,lima_metropolitana,zona,lima_metropolitana,LIMA METROPOLITANA -> zona con mismo nombre que la region; region_madre=lima_metropolitana,CONSTRUCCIÓN,construccion,construccion,construccion -> construccion,0.0,0.0,0.0,43.0,10971.0,828640.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,LIMA METROPOLITANA,lima_metropolitana,lima_metropolitana,zona,lima_metropolitana,LIMA METROPOLITANA -> zona con mismo nombre que la region; region_madre=lima_metropolitana,COMERCIO AL POR MAYOR Y AL POR MENOR,comercio,comercio,comercio/hoteles -> comercio,5.0,1582.0,23040.0,43.0,10971.0,828640.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,LIMA METROPOLITANA,lima_metropolitana,lima_metropolitana,zona,lima_metropolitana,LIMA METROPOLITANA -> zona con mismo nombre que la region; region_madre=lima_metropolitana,"TRANSPORTE, ALMACENAMIENTO Y COMUNICACIONES",transporte,transporte,transporte/comunicaciones -> transporte,1.0,1240.0,277760.0,43.0,10971.0,828640.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,LIMA METROPOLITANA,lima_metropolitana,lima_metropolitana,zona,lima_metropolitana,LIMA METROPOLITANA -> zona con mismo nombre que la region; region_madre=lima_metropolitana,INTERMEDIACIÓN FINANCIERA,financiero,financiero,intermediacion financiera/AFP -> financiero,5.0,2651.0,40680.0,43.0,10971.0,828640.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,LIMA METROPOLITANA,lima_metropolitana,lima_metropolitana,zona,lima_metropolitana,LIMA METROPOLITANA -> zona con mismo nombre que la region; region_madre=lima_metropolitana,"ACTIVIDADES INMOBILIARIAS, EMPRESARIALES Y DE ALQUILER",inmobiliario,inmobiliario,actividades inmobiliarias/alquiler -> inmobiliario,1.0,100.0,2400.0,43.0,10971.0,828640.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,LIMA METROPOLITANA,lima_metropolitana,lima_metropolitana,zona,lima_metropolitana,LIMA METROPOLITANA -> zona con mismo nombre que la region; region_madre=lima_metropolitana,ADMINISTRACIÓN PÚBLICA Y DEFENSA,adm_publica,adm_publica,administracion publica -> adm_publica,1.0,78.0,1248.0,43.0,10971.0,828640.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,LIMA METROPOLITANA,lima_metropolitana,lima_metropolitana,zona,lima_metropolitana,LIMA METROPOLITANA -> zona con mismo nombre que la region; region_madre=lima_metropolitana,ENSEÑANZA,ensenanza,ensenanza,ensenanza -> ensenanza,0.0,0.0,0.0,43.0,10971.0,828640.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,LIMA METROPOLITANA,lima_metropolitana,lima_metropolitana,zona,lima_metropolitana,LIMA METROPOLITANA -> zona con mismo nombre que la region; region_madre=lima_metropolitana,SERVICIOS SOCIALES Y DE SALUD,salud_social,salud_social,servicios sociales y de salud -> salud_social,5.0,1970.0,193560.0,43.0,10971.0,828640.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,HUACHO,huacho,huacho,zona,lima_provincia,HUACHO -> zona; region_madre=lima_provincia,"ACTIVIDAD ECONÓMICA AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",agricultura,agricultura,agricultura -> agricultura,0.0,0.0,0.0,5.0,2954.0,194736.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,HUACHO,huacho,huacho,zona,lima_provincia,HUACHO -> zona; region_madre=lima_provincia,EXPLOTACIÓN DE MINAS Y CANTERAS,mineria,mineria,minas y canteras -> mineria,4.0,2791.0,191200.0,5.0,2954.0,194736.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,HUACHO,huacho,huacho,zona,lima_provincia,HUACHO -> zona; region_madre=lima_provincia,INDUSTRIAS MANUFACTURERAS,manufactura,manufactura,manufacturas -> manufactura,1.0,155.0,2480.0,5.0,2954.0,194736.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,HUACHO,huacho,huacho,zona,lima_provincia,HUACHO -> zona; region_madre=lima_provincia,"SUMINISTRO DE ELECTRICIDAD, GAS Y AGUA",electricidad_agua,electricidad_agua,electricidad/gas/agua -> electricidad_agua,0.0,0.0,0.0,5.0,2954.0,194736.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,HUACHO,huacho,huacho,zona,lima_provincia,HUACHO -> zona; region_madre=lima_provincia,CONSTRUCCIÓN,construccion,construccion,construccion -> construccion,0.0,0.0,0.0,5.0,2954.0,194736.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,HUACHO,huacho,huacho,zona,lima_provincia,HUACHO -> zona; region_madre=lima_provincia,COMERCIO AL POR MAYOR Y AL POR MENOR,comercio,comercio,comercio/hoteles -> comercio,0.0,0.0,0.0,5.0,2954.0,194736.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,HUACHO,huacho,huacho,zona,lima_provincia,HUACHO -> zona; region_madre=lima_provincia,"TRANSPORTE, ALMACENAMIENTO Y COMUNICACIONES",transporte,transporte,transporte/comunicaciones -> transporte,0.0,0.0,0.0,5.0,2954.0,194736.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,HUACHO,huacho,huacho,zona,lima_provincia,HUACHO -> zona; region_madre=lima_provincia,INTERMEDIACIÓN FINANCIERA,financiero,financiero,intermediacion financiera/AFP -> financiero,0.0,0.0,0.0,5.0,2954.0,194736.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,HUACHO,huacho,huacho,zona,lima_provincia,HUACHO -> zona; region_madre=lima_provincia,"ACTIVIDADES INMOBILIARIAS, EMPRESARIALES Y DE ALQUILER",inmobiliario,inmobiliario,actividades inmobiliarias/alquiler -> inmobiliario,0.0,0.0,0.0,5.0,2954.0,194736.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,HUACHO,huacho,huacho,zona,lima_provincia,HUACHO -> zona; region_madre=lima_provincia,ADMINISTRACIÓN PÚBLICA Y DEFENSA,adm_publica,adm_publica,administracion publica -> adm_publica,0.0,0.0,0.0,5.0,2954.0,194736.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,HUACHO,huacho,huacho,zona,lima_provincia,HUACHO -> zona; region_madre=lima_provincia,ENSEÑANZA,ensenanza,ensenanza,ensenanza -> ensenanza,0.0,0.0,0.0,5.0,2954.0,194736.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,HUACHO,huacho,huacho,zona,lima_provincia,HUACHO -> zona; region_madre=lima_provincia,SERVICIOS SOCIALES Y DE SALUD,salud_social,salud_social,servicios sociales y de salud -> salud_social,,8.0,1056.0,5.0,2954.0,194736.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,CAÑETE,canete,canete,zona,lima_provincia,CAÑETE -> zona; region_madre=lima_provincia,"ACTIVIDAD ECONÓMICA AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",agricultura,agricultura,agricultura -> agricultura,0.0,0.0,0.0,0.0,5.0,660.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,CAÑETE,canete,canete,zona,lima_provincia,CAÑETE -> zona; region_madre=lima_provincia,EXPLOTACIÓN DE MINAS Y CANTERAS,mineria,mineria,minas y canteras -> mineria,0.0,0.0,0.0,0.0,5.0,660.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,CAÑETE,canete,canete,zona,lima_provincia,CAÑETE -> zona; region_madre=lima_provincia,INDUSTRIAS MANUFACTURERAS,manufactura,manufactura,manufacturas -> manufactura,0.0,0.0,0.0,0.0,5.0,660.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,CAÑETE,canete,canete,zona,lima_provincia,CAÑETE -> zona; region_madre=lima_provincia,"SUMINISTRO DE ELECTRICIDAD, GAS Y AGUA",electricidad_agua,electricidad_agua,electricidad/gas/agua -> electricidad_agua,0.0,0.0,0.0,0.0,5.0,660.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,CAÑETE,canete,canete,zona,lima_provincia,CAÑETE -> zona; region_madre=lima_provincia,CONSTRUCCIÓN,construccion,construccion,construccion -> construccion,0.0,0.0,0.0,0.0,5.0,660.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,CAÑETE,canete,canete,zona,lima_provincia,CAÑETE -> zona; region_madre=lima_provincia,COMERCIO AL POR MAYOR Y AL POR MENOR,comercio,comercio,comercio/hoteles -> comercio,0.0,0.0,0.0,0.0,5.0,660.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,CAÑETE,canete,canete,zona,lima_provincia,CAÑETE -> zona; region_madre=lima_provincia,"TRANSPORTE, ALMACENAMIENTO Y COMUNICACIONES",transporte,transporte,transporte/comunicaciones -> transporte,0.0,0.0,0.0,0.0,5.0,660.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,CAÑETE,canete,canete,zona,lima_provincia,CAÑETE -> zona; region_madre=lima_provincia,INTERMEDIACIÓN FINANCIERA,financiero,financiero,intermediacion financiera/AFP -> financiero,0.0,0.0,0.0,0.0,5.0,660.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,CAÑETE,canete,canete,zona,lima_provincia,CAÑETE -> zona; region_madre=lima_provincia,"ACTIVIDADES INMOBILIARIAS, EMPRESARIALES Y DE ALQUILER",inmobiliario,inmobiliario,actividades inmobiliarias/alquiler -> inmobiliario,0.0,0.0,0.0,0.0,5.0,660.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,CAÑETE,canete,canete,zona,lima_provincia,CAÑETE -> zona; region_madre=lima_provincia,ADMINISTRACIÓN PÚBLICA Y DEFENSA,adm_publica,adm_publica,administracion publica -> adm_publica,0.0,0.0,0.0,0.0,5.0,660.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,CAÑETE,canete,canete,zona,lima_provincia,CAÑETE -> zona; region_madre=lima_provincia,ENSEÑANZA,ensenanza,ensenanza,ensenanza -> ensenanza,0.0,0.0,0.0,0.0,5.0,660.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,CAÑETE,canete,canete,zona,lima_provincia,CAÑETE -> zona; region_madre=lima_provincia,SERVICIOS SOCIALES Y DE SALUD,salud_social,salud_social,servicios sociales y de salud -> salud_social,,5.0,660.0,0.0,5.0,660.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,PUERTO MALDONADO,puerto_maldonado,puerto_maldonado,zona,lima_provincia,PUERTO MALDONADO -> zona; region_madre=lima_provincia,"ACTIVIDAD ECONÓMICA AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",agricultura,agricultura,agricultura -> agricultura,0.0,0.0,0.0,0.0,10.0,1320.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,PUERTO MALDONADO,puerto_maldonado,puerto_maldonado,zona,lima_provincia,PUERTO MALDONADO -> zona; region_madre=lima_provincia,EXPLOTACIÓN DE MINAS Y CANTERAS,mineria,mineria,minas y canteras -> mineria,0.0,0.0,0.0,0.0,10.0,1320.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,PUERTO MALDONADO,puerto_maldonado,puerto_maldonado,zona,lima_provincia,PUERTO MALDONADO -> zona; region_madre=lima_provincia,INDUSTRIAS MANUFACTURERAS,manufactura,manufactura,manufacturas -> manufactura,0.0,0.0,0.0,0.0,10.0,1320.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,PUERTO MALDONADO,puerto_maldonado,puerto_maldonado,zona,lima_provincia,PUERTO MALDONADO -> zona; region_madre=lima_provincia,"SUMINISTRO DE ELECTRICIDAD, GAS Y AGUA",electricidad_agua,electricidad_agua,electricidad/gas/agua -> electricidad_agua,0.0,0.0,0.0,0.0,10.0,1320.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,PUERTO MALDONADO,puerto_maldonado,puerto_maldonado,zona,lima_provincia,PUERTO MALDONADO -> zona; region_madre=lima_provincia,CONSTRUCCIÓN,construccion,construccion,construccion -> construccion,0.0,0.0,0.0,0.0,10.0,1320.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,PUERTO MALDONADO,puerto_maldonado,puerto_maldonado,zona,lima_provincia,PUERTO MALDONADO -> zona; region_madre=lima_provincia,COMERCIO AL POR MAYOR Y AL POR MENOR,comercio,comercio,comercio/hoteles -> comercio,0.0,0.0,0.0,0.0,10.0,1320.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,PUERTO MALDONADO,puerto_maldonado,puerto_maldonado,zona,lima_provincia,PUERTO MALDONADO -> zona; region_madre=lima_provincia,"TRANSPORTE, ALMACENAMIENTO Y COMUNICACIONES",transporte,transporte,transporte/comunicaciones -> transporte,0.0,0.0,0.0,0.0,10.0,1320.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,PUERTO MALDONADO,puerto_maldonado,puerto_maldonado,zona,lima_provincia,PUERTO MALDONADO -> zona; region_madre=lima_provincia,INTERMEDIACIÓN FINANCIERA,financiero,financiero,intermediacion financiera/AFP -> financiero,0.0,0.0,0.0,0.0,10.0,1320.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,PUERTO MALDONADO,puerto_maldonado,puerto_maldonado,zona,lima_provincia,PUERTO MALDONADO -> zona; region_madre=lima_provincia,"ACTIVIDADES INMOBILIARIAS, EMPRESARIALES Y DE ALQUILER",inmobiliario,inmobiliario,actividades inmobiliarias/alquiler -> inmobiliario,0.0,0.0,0.0,0.0,10.0,1320.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,PUERTO MALDONADO,puerto_maldonado,puerto_maldonado,zona,lima_provincia,PUERTO MALDONADO -> zona; region_madre=lima_provincia,ADMINISTRACIÓN PÚBLICA Y DEFENSA,adm_publica,adm_publica,administracion publica -> adm_publica,0.0,0.0,0.0,0.0,10.0,1320.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,PUERTO MALDONADO,puerto_maldonado,puerto_maldonado,zona,lima_provincia,PUERTO MALDONADO -> zona; region_madre=lima_provincia,ENSEÑANZA,ensenanza,ensenanza,ensenanza -> ensenanza,0.0,0.0,0.0,0.0,10.0,1320.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,PUERTO MALDONADO,puerto_maldonado,puerto_maldonado,zona,lima_provincia,PUERTO MALDONADO -> zona; region_madre=lima_provincia,SERVICIOS SOCIALES Y DE SALUD,salud_social,salud_social,servicios sociales y de salud -> salud_social,,10.0,1320.0,0.0,10.0,1320.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,MOQUEGUA,moquegua,moquegua,zona,moquegua,MOQUEGUA -> zona con mismo nombre que la region; region_madre=moquegua,"ACTIVIDAD ECONÓMICA AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",agricultura,agricultura,agricultura -> agricultura,0.0,0.0,0.0,0.0,79.0,1264.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,MOQUEGUA,moquegua,moquegua,zona,moquegua,MOQUEGUA -> zona con mismo nombre que la region; region_madre=moquegua,EXPLOTACIÓN DE MINAS Y CANTERAS,mineria,mineria,minas y canteras -> mineria,0.0,0.0,0.0,0.0,79.0,1264.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,MOQUEGUA,moquegua,moquegua,zona,moquegua,MOQUEGUA -> zona con mismo nombre que la region; region_madre=moquegua,INDUSTRIAS MANUFACTURERAS,manufactura,manufactura,manufacturas -> manufactura,0.0,0.0,0.0,0.0,79.0,1264.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,MOQUEGUA,moquegua,moquegua,zona,moquegua,MOQUEGUA -> zona con mismo nombre que la region; region_madre=moquegua,"SUMINISTRO DE ELECTRICIDAD, GAS Y AGUA",electricidad_agua,electricidad_agua,electricidad/gas/agua -> electricidad_agua,0.0,0.0,0.0,0.0,79.0,1264.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,MOQUEGUA,moquegua,moquegua,zona,moquegua,MOQUEGUA -> zona con mismo nombre que la region; region_madre=moquegua,CONSTRUCCIÓN,construccion,construccion,construccion -> construccion,0.0,0.0,0.0,0.0,79.0,1264.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,MOQUEGUA,moquegua,moquegua,zona,moquegua,MOQUEGUA -> zona con mismo nombre que la region; region_madre=moquegua,COMERCIO AL POR MAYOR Y AL POR MENOR,comercio,comercio,comercio/hoteles -> comercio,0.0,0.0,0.0,0.0,79.0,1264.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,MOQUEGUA,moquegua,moquegua,zona,moquegua,MOQUEGUA -> zona con mismo nombre que la region; region_madre=moquegua,"TRANSPORTE, ALMACENAMIENTO Y COMUNICACIONES",transporte,transporte,transporte/comunicaciones -> transporte,0.0,0.0,0.0,0.0,79.0,1264.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,MOQUEGUA,moquegua,moquegua,zona,moquegua,MOQUEGUA -> zona con mismo nombre que la region; region_madre=moquegua,INTERMEDIACIÓN FINANCIERA,financiero,financiero,intermediacion financiera/AFP -> financiero,0.0,0.0,0.0,0.0,79.0,1264.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,MOQUEGUA,moquegua,moquegua,zona,moquegua,MOQUEGUA -> zona con mismo nombre que la region; region_madre=moquegua,"ACTIVIDADES INMOBILIARIAS, EMPRESARIALES Y DE ALQUILER",inmobiliario,inmobiliario,actividades inmobiliarias/alquiler -> inmobiliario,0.0,0.0,0.0,0.0,79.0,1264.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,MOQUEGUA,moquegua,moquegua,zona,moquegua,MOQUEGUA -> zona con mismo nombre que la region; region_madre=moquegua,ADMINISTRACIÓN PÚBLICA Y DEFENSA,adm_publica,adm_publica,administracion publica -> adm_publica,,79.0,1264.0,0.0,79.0,1264.0,Cuadro cruzado actividad x territorio disponible en C-11.
