anio,hoja_excel,territorio_original,territorio_homologado_agregado,nivel_territorial,metrica,total_extraido,total_fuente,diferencia,estado
2022,C-101,TRUJILLO,trujillo,zona,horas_hombre_perdidas,10584.0,10584.0,0.0,ok
2022,C-101,HUACHO,huacho,zona,huelgas,2.0,2.0,0.0,ok
2022,C-101,HUACHO,huacho,zona,trabajadores_comprendidos,1168.0,1168.0,0.0,ok
2022,C-101,HUACHO,huacho,zona,horas_hombre_perdidas,45680.0,45680.0,0.0,ok
2022,C-101,LIMA METROPOLITANA,lima_metropolitana,zona,huelgas,26.0,26.0,0.0,ok
2022,C-101,LIMA METROPOLITANA,lima_metropolitana,zona,trabajadores_comprendidos,24282.0,24282.0,0.0,ok
2022,C-101,LIMA METROPOLITANA,lima_metropolitana,zona,horas_hombre_perdidas,1758896.0,1758896.0,0.0,ok
2022,C-101,IQUITOS (MAYNAS),iquitos_maynas,zona,huelgas,1.0,1.0,0.0,ok
2022,C-101,IQUITOS (MAYNAS),iquitos_maynas,zona,trabajadores_comprendidos,284.0,284.0,0.0,ok
2022,C-101,IQUITOS (MAYNAS),iquitos_maynas,zona,horas_hombre_perdidas,6816.0,6816.0,0.0,ok
2022,C-101,TARAPOTO,tarapoto,zona,huelgas,1.0,1.0,0.0,ok
2022,C-101,TARAPOTO,tarapoto,zona,trabajadores_comprendidos,76.0,76.0,0.0,ok
2022,C-101,TARAPOTO,tarapoto,zona,horas_hombre_perdidas,1216.0,1216.0,0.0,ok
2022,C-101,PUCALLPA,pucallpa,zona,huelgas,41.0,41.0,0.0,ok
2022,C-101,PUCALLPA,pucallpa,zona,trabajadores_comprendidos,29145.0,29145.0,0.0,ok
2022,C-101,PUCALLPA,pucallpa,zona,horas_hombre_perdidas,2122932.0,2122932.0,0.0,ok
2023,C-102,HUARAZ,huaraz,zona,huelgas,1.0,1.0,0.0,ok
2023,C-102,HUARAZ,huaraz,zona,trabajadores_comprendidos,38.0,38.0,0.0,ok
2023,C-102,HUARAZ,huaraz,zona,horas_hombre_perdidas,4256.0,4256.0,0.0,ok
2023,C-102,ABANCAY,abancay,zona,huelgas,3.0,3.0,0.0,ok
2023,C-102,ABANCAY,abancay,zona,trabajadores_comprendidos,1314.0,1314.0,0.0,ok
2023,C-102,ABANCAY,abancay,zona,horas_hombre_perdidas,21024.0,21024.0,0.0,ok
2023,C-102,AREQUIPA,arequipa,zona,huelgas,1.0,1.0,0.0,ok
2023,C-102,AREQUIPA,arequipa,zona,trabajadores_comprendidos,23.0,23.0,0.0,ok
2023,C-102,AREQUIPA,arequipa,zona,horas_hombre_perdidas,2944.0,2944.0,0.0,ok
2023,C-102,AYACUCHO,ayacucho,zona,huelgas,1.0,1.0,0.0,ok
2023,C-102,AYACUCHO,ayacucho,zona,trabajadores_comprendidos,104.0,104.0,0.0,ok
2023,C-102,AYACUCHO,ayacucho,zona,horas_hombre_perdidas,832.0,832.0,0.0,ok
2023,C-102,CAJAMARCA,cajamarca,zona,huelgas,3.0,3.0,0.0,ok
2023,C-102,CAJAMARCA,cajamarca,zona,trabajadores_comprendidos,146.0,146.0,0.0,ok
2023,C-102,CAJAMARCA,cajamarca,zona,horas_hombre_perdidas,28648.0,28648.0,0.0,ok
2023,C-102,CALLAO,callao,zona,huelgas,1.0,1.0,0.0,ok
2023,C-102,CALLAO,callao,zona,trabajadores_comprendidos,270.0,270.0,0.0,ok
2023,C-102,CALLAO,callao,zona,horas_hombre_perdidas,0.0,,,sin_total
2023,C-102,ICA,ica,zona,huelgas,2.0,2.0,0.0,ok
2023,C-102,ICA,ica,zona,trabajadores_comprendidos,1167.0,1167.0,0.0,ok
2023,C-102,ICA,ica,zona,horas_hombre_perdidas,76849.0,76849.0,0.0,ok
2023,C-102,CHICLAYO,chiclayo,zona,huelgas,1.0,1.0,0.0,ok
2023,C-102,CHICLAYO,chiclayo,zona,trabajadores_comprendidos,0.0,,,sin_total
2023,C-102,CHICLAYO,chiclayo,zona,horas_hombre_perdidas,3200.0,3200.0,0.0,ok
2023,C-102,LIMA METROPOLITANA *,lima_metropolitana,zona,huelgas,38.0,38.0,0.0,ok
2023,C-102,LIMA METROPOLITANA *,lima_metropolitana,zona,trabajadores_comprendidos,74320.0,74320.0,0.0,ok
2023,C-102,LIMA METROPOLITANA *,lima_metropolitana,zona,horas_hombre_perdidas,1311672.0,1311672.0,0.0,ok
2023,C-102,HUACHO,huacho,zona,huelgas,2.0,2.0,0.0,ok
2023,C-102,HUACHO,huacho,zona,trabajadores_comprendidos,77.0,77.0,0.0,ok
2023,C-102,HUACHO,huacho,zona,horas_hombre_perdidas,5192.0,5192.0,0.0,ok
2023,C-102,MOQUEGUA,moquegua,zona,huelgas,1.0,1.0,0.0,ok
2023,C-102,MOQUEGUA,moquegua,zona,trabajadores_comprendidos,160.0,160.0,0.0,ok
2023,C-102,MOQUEGUA,moquegua,zona,horas_hombre_perdidas,2560.0,2560.0,0.0,ok
2023,C-102,PUCALLPA,pucallpa,zona,huelgas,55.0,55.0,0.0,ok
2023,C-102,PUCALLPA,pucallpa,zona,trabajadores_comprendidos,77883.0,77883.0,0.0,ok
2023,C-102,PUCALLPA,pucallpa,zona,horas_hombre_perdidas,1462009.0,1462009.0,0.0,ok
2024,C-102,CHIMBOTE,chimbote,zona,huelgas,1.0,1.0,0.0,ok
2024,C-102,CHIMBOTE,chimbote,zona,trabajadores_comprendidos,110.0,110.0,0.0,ok
2024,C-102,CHIMBOTE,chimbote,zona,horas_hombre_perdidas,880.0,880.0,0.0,ok
2024,C-102,HUARAZ,huaraz,zona,huelgas,1.0,1.0,0.0,ok
2024,C-102,HUARAZ,huaraz,zona,trabajadores_comprendidos,16.0,16.0,0.0,ok
2024,C-102,HUARAZ,huaraz,zona,horas_hombre_perdidas,256.0,256.0,0.0,ok
2024,C-102,ABANCAY,abancay,zona,huelgas,1.0,1.0,0.0,ok
2024,C-102,ABANCAY,abancay,zona,trabajadores_comprendidos,25.0,25.0,0.0,ok
2024,C-102,ABANCAY,abancay,zona,horas_hombre_perdidas,1200.0,1200.0,0.0,ok
2024,C-102,AREQUIPA,arequipa,zona,huelgas,2.0,2.0,0.0,ok
2024,C-102,AREQUIPA,arequipa,zona,trabajadores_comprendidos,147.0,147.0,0.0,ok
2024,C-102,AREQUIPA,arequipa,zona,horas_hombre_perdidas,1176.0,1176.0,0.0,ok
2024,C-102,CAJAMARCA,cajamarca,zona,huelgas,7.0,7.0,0.0,ok
2024,C-102,CAJAMARCA,cajamarca,zona,trabajadores_comprendidos,2775.0,2775.0,0.0,ok
2024,C-102,CAJAMARCA,cajamarca,zona,horas_hombre_perdidas,45832.0,45832.0,0.0,ok
2024,C-102,ICA,ica,zona,huelgas,1.0,1.0,0.0,ok
2024,C-102,ICA,ica,zona,trabajadores_comprendidos,142.0,142.0,0.0,ok
2024,C-102,ICA,ica,zona,horas_hombre_perdidas,14768.0,14768.0,0.0,ok
2024,C-102,PISCO,pisco,zona,huelgas,1.0,1.0,0.0,ok
2024,C-102,PISCO,pisco,zona,trabajadores_comprendidos,145.0,145.0,0.0,ok
2024,C-102,PISCO,pisco,zona,horas_hombre_perdidas,1160.0,1160.0,0.0,ok
2024,C-102,LA OROYA,la_oroya,zona,huelgas,0.0,0.0,0.0,ok
2024,C-102,LA OROYA,la_oroya,zona,trabajadores_comprendidos,0.0,,,sin_total
2024,C-102,LA OROYA,la_oroya,zona,horas_hombre_perdidas,8000.0,8000.0,0.0,ok
2024,C-102,LIMA METROPOLITANA *,lima_metropolitana,zona,huelgas,42.0,42.0,0.0,ok
2024,C-102,LIMA METROPOLITANA *,lima_metropolitana,zona,trabajadores_comprendidos,72555.0,72555.0,0.0,ok
2024,C-102,LIMA METROPOLITANA *,lima_metropolitana,zona,horas_hombre_perdidas,2158020.0,2158020.0,0.0,ok
2024,C-102,HUACHO,huacho,zona,huelgas,1.0,1.0,0.0,ok
2024,C-102,HUACHO,huacho,zona,trabajadores_comprendidos,65.0,65.0,0.0,ok
2024,C-102,HUACHO,huacho,zona,horas_hombre_perdidas,34352.0,34352.0,0.0,ok
2024,C-102,CAÑETE,canete,zona,huelgas,1.0,1.0,0.0,ok
2024,C-102,CAÑETE,canete,zona,trabajadores_comprendidos,57.0,57.0,0.0,ok
2024,C-102,CAÑETE,canete,zona,horas_hombre_perdidas,2736.0,2736.0,0.0,ok
2024,C-102,CERRO DE PASCO,cerro_de_pasco,zona,huelgas,3.0,3.0,0.0,ok
2024,C-102,CERRO DE PASCO,cerro_de_pasco,zona,trabajadores_comprendidos,521.0,521.0,0.0,ok
2024,C-102,CERRO DE PASCO,cerro_de_pasco,zona,horas_hombre_perdidas,8912.0,8912.0,0.0,ok
2024,C-102,TUMBES,tumbes,zona,huelgas,63.0,63.0,0.0,ok
2024,C-102,TUMBES,tumbes,zona,trabajadores_comprendidos,76704.0,76704.0,0.0,ok
2024,C-102,TUMBES,tumbes,zona,horas_hombre_perdidas,0.0,,,sin_total
